Family,Accuracy Mean,Accuracy Std Dev,F1 Score Mean,F1 Score Std Dev,Precision Mean,Precision Std Dev,Recall Mean,Recall Std Dev,FPR Mean,FPR Std Dev,TPR Mean,TPR Std Dev,Query Time Mean,Query Time Std Dev
nymaim,0.8313333333333331,0.03253032773001559,0.8151744483135812,0.040636894301920044,0.8976772830097691,0.03952264264230647,0.7500000000000001,0.06547264059640995,0.08733333333333335,0.03776535743538279,0.7500000000000001,0.06547264059640995,0.027701019763946486,0.00028963103613436985
oderoor,0.9400000000000001,0.023237900077244477,0.9418036735939167,0.022062086200340253,0.9182624840439175,0.03372269560031621,0.9673333333333335,0.021592179654268864,0.08733333333333335,0.03776535743538279,0.9673333333333335,0.021592179654268864,0.027886676549911452,0.0005325134150989911
padcrypt,0.9516666666666668,0.018089284734953498,0.9537573000602617,0.016589629181003894,0.9202314726645093,0.03248092311627672,0.9906666666666666,0.012364824660660948,0.08733333333333335,0.03776535743538279,0.9906666666666666,0.012364824660660948,0.027744652509689282,0.0005144243290344194
pitou,0.8686666666666666,0.06359944094792727,0.858580125886408,0.07536287347691889,0.9038617053702706,0.04370070314082378,0.8246666666666668,0.11772095065119981,0.08733333333333335,0.03776535743538279,0.8246666666666668,0.11772095065119981,0.02774246184031164,0.0004084611815138134
proslikefan,0.8889999999999999,0.043539254319139034,0.8855248314691371,0.046884773525676944,0.9083376446512232,0.03953927391710635,0.8653333333333334,0.06344201201797503,0.08733333333333335,0.03776535743538279,0.8653333333333334,0.06344201201797503,0.027792156140009523,0.0005074797639436812
pushdo,0.7606666666666667,0.040160787951544104,0.7166337954195448,0.05305815280488614,0.8751618098679484,0.05390011143816277,0.6086666666666667,0.06037291519289828,0.08733333333333335,0.03776535743538279,0.6086666666666667,0.06037291519289828,0.027754076242446853,0.0004701565918104935
pykspa,0.9223333333333333,0.03179972047396363,0.9228605813626939,0.03224523329135601,0.9151535783229181,0.03470021599466915,0.932,0.04548992562461861,0.08733333333333335,0.03776535743538279,0.932,0.04548992562461861,0.027730863173802647,0.0005916017126066992
qadars,0.9493333333333334,0.01982142499642465,0.9513662697943218,0.018602976467689616,0.9198057613514846,0.03239338742617644,0.9860000000000001,0.017243356208503435,0.08733333333333335,0.03776535743538279,0.9860000000000001,0.017243356208503435,0.027763482332229573,0.0005278404685800678
qakbot,0.9516666666666669,0.020179747823553734,0.9537248749933859,0.01894426842028519,0.9201265057336422,0.03234780371278066,0.9906666666666667,0.016918103387266042,0.08733333333333335,0.03776535743538279,0.9906666666666667,0.016918103387266042,0.027676387230555165,0.00029362278379181314
qsnatch,0.6326666666666668,0.045966171135835204,0.48589869947629133,0.0872686534644611,0.798220473173181,0.08559304897313426,0.3526666666666667,0.07754281971200742,0.08733333333333335,0.03776535743538279,0.3526666666666667,0.07754281971200742,0.02767889610926306,0.00038867844899871163
ramdo,0.9563333333333333,0.018882678717691385,0.958474947466683,0.017394256697438132,0.9207990199979843,0.03221996556222528,1.0,0.0,0.08733333333333335,0.03776535743538279,1.0,0.0,0.027724803845087645,0.0004441262077409759
ramnit,0.9376666666666666,0.023760377849595622,0.9393200482678082,0.022986460096740297,0.9179249601123541,0.033278469143988264,0.9626666666666667,0.026699979192667707,0.08733333333333335,0.03776535743538279,0.9626666666666667,0.026699979192667707,0.02777992240587866,0.00041667692708903824
ranbyus,0.955,0.019621416870348574,0.9571253577809761,0.018194739567803906,0.9205854898824934,0.03233228653893675,0.9973333333333334,0.008537498983243803,0.08733333333333335,0.03776535743538279,0.9973333333333334,0.008537498983243803,0.02775099841753637,0.00039570351700231603
